id_usuario,pais,tipo_suscripcion,antiguedad_dias,dias_activo_ult_30,minutos_escucha_prom_dia,fallos_pago_ult_60,renovacion_automatica,dias_desde_ultimo_login,es_churn
u_039757,CO,premium_individual,326,24,35.9,0,1,5,0
u_004660,ES,premium_individual,400,18,27.8,0,1,8,0
u_039386,ES,premium_estudiante,311,21,26.2,3,0,3,1
u_039111,US,premium_individual,151,12,29.5,0,1,6,0
u_047859,AR,premium_individual,73,16,17.1,0,1,6,0
u_014878,ES,premium_estudiante,1348,21,37.7,1,1,3,0
u_034719,ES,premium_familiar,1026,17,62.8,0,1,2,0
u_006286,ES,premium_individual,477,20,35.5,0,0,3,0
u_027221,CO,premium_individual,1028,18,87.0,0,1,4,0
u_036749,US,premium_individual,529,14,13.2,1,1,7,1
u_032451,ES,premium_familiar,64,23,45.3,0,0,4,0
u_035341,ES,premium_estudiante,670,18,22.4,1,1,4,1
u_031009,ES,premium_individual,293,19,21.5,0,1,6,0
u_040695,MX,premium_estudiante,322,17,20.5,0,1,3,0
u_037641,ES,premium_individual,200,17,41.8,0,1,4,0
u_037619,AR,premium_individual,928,19,62.1,0,1,2,0
u_018727,MX,premium_individual,356,17,36.1,0,1,4,0
u_033156,US,premium_individual,116,0,11.7,2,0,9,1
u_015781,DE,premium_familiar,658,17,34.6,0,1,3,0
u_003925,AR,premium_individual,71,11,9.5,0,1,4,0
u_041415,MX,premium_estudiante,313,19,58.5,0,1,4,0
u_035079,ES,premium_individual,958,17,51.2,0,1,6,0
u_004414,ES,premium_familiar,76,15,30.9,0,1,3,0
u_014129,CO,premium_individual,1317,20,120.9,1,0,2,0
u_015544,ES,premium_individual,581,19,62.5,3,1,11,1
u_024671,ES,premium_familiar,79,18,39.9,0,1,6,0
u_003767,MX,premium_individual,1043,15,41.1,0,1,7,0
u_036190,CO,premium_estudiante,112,17,54.2,0,1,4,0
u_041161,AR,premium_individual,802,16,68.5,2,1,16,1
u_005881,ES,premium_individual,95,5,43.2,0,1,5,0
u_030175,ES,premium_individual,98,15,45.1,0,1,4,0
u_008076,ES,premium_individual,516,19,76.3,0,1,24,0
u_016575,ES,premium_individual,505,17,17.1,0,1,6,0
u_033980,CO,premium_individual,1156,16,92.1,0,1,4,0
u_025438,ES,premium_individual,1114,18,50.1,0,1,7,0
u_042986,MX,premium_individual,403,18,24.2,0,1,9,0
u_010570,DE,premium_individual,424,21,40.5,0,1,9,0
u_025183,IT,premium_individual,542,15,50.9,0,1,5,0
u_031393,ES,premium_familiar,852,26,45.6,0,1,3,0
u_038124,CL,premium_estudiante,293,18,25.8,0,1,10,0
u_036125,CO,premium_familiar,1236,19,37.2,0,1,3,0
u_022910,ES,premium_familiar,154,22,33.6,0,1,6,0
u_037828,CO,premium_individual,582,23,21.3,0,1,6,0
u_035074,CO,premium_estudiante,1109,20,20.2,0,1,9,0
u_015918,ES,premium_familiar,429,17,27.3,0,1,6,0
u_042205,AR,premium_familiar,237,13,23.6,0,1,6,0
u_000133,ES,premium_familiar,339,18,73.3,0,1,5,0
u_038173,MX,premium_individual,698,19,60.4,0,1,3,0
u_042828,DE,premium_familiar,583,21,132.0,0,1,1,0
u_027363,FR,premium_estudiante,941,5,26.1,0,0,4,0
u_013067,MX,premium_individual,316,22,77.4,0,1,2,0
u_046089,AR,premium_individual,598,0,19.9,1,1,8,1
u_014613,IT,premium_individual,845,17,37.1,0,1,7,0
u_043221,ES,premium_estudiante,516,16,60.9,0,1,6,0
u_037953,CO,premium_individual,265,16,100.7,0,1,8,0
u_038066,CL,premium_individual,79,19,44.1,0,1,2,0
u_035215,BR,premium_individual,1087,20,31.9,0,1,7,0
u_020217,ES,premium_individual,573,16,80.5,0,1,3,0
u_048707,CL,premium_individual,693,19,67.5,0,1,7,0
u_003426,IT,premium_individual,834,19,40.1,0,1,7,0
u_021615,ES,premium_individual,296,22,30.9,0,1,4,0
u_031512,ES,premium_familiar,127,20,34.9,0,1,2,0
u_022828,ES,premium_individual,601,17,73.5,0,1,2,0
u_017655,ES,premium_estudiante,154,18,24.6,0,0,4,0
u_017665,ES,premium_estudiante,48,18,29.7,0,0,9,0
u_032290,ES,premium_individual,1153,16,92.4,1,1,3,0
u_049109,CO,premium_familiar,917,14,24.4,0,1,14,0
u_037844,ES,premium_individual,800,19,31.9,0,1,2,0
u_049238,MX,premium_individual,692,17,56.5,0,1,7,0
u_000362,AR,premium_individual,891,19,73.4,0,0,2,0
u_039801,IT,premium_familiar,196,16,26.0,0,1,6,0
u_018966,AR,premium_individual,363,11,29.2,1,1,11,0
u_040663,ES,premium_individual,531,20,79.3,1,1,3,0
u_032017,CO,premium_familiar,522,18,24.8,0,1,3,0
u_009847,AR,premium_individual,313,18,34.2,0,1,7,0
u_006364,CO,premium_estudiante,1169,15,41.8,0,1,6,0
u_010266,MX,premium_individual,586,19,57.1,1,1,12,0
u_022746,FR,premium_individual,1074,15,75.6,0,1,2,0
u_013642,CL,premium_familiar,292,18,51.1,0,1,3,0
u_004624,FR,premium_individual,808,15,19.7,4,1,2,1
u_044499,MX,premium_individual,177,21,52.9,0,1,7,0
u_034413,FR,premium_individual,613,1,16.2,0,1,9,0
u_038585,ES,premium_individual,587,18,58.0,1,1,6,0
u_030294,CL,premium_individual,512,23,34.7,0,1,1,0
u_028986,FR,premium_individual,47,16,56.8,0,1,2,0
u_013279,IT,premium_individual,1380,17,27.6,0,1,6,0
u_025639,ES,premium_individual,730,15,68.4,0,1,3,0
u_040205,BR,premium_individual,505,21,80.4,0,1,2,0
u_045673,ES,premium_individual,96,17,33.3,0,1,6,0
u_016455,CL,premium_estudiante,465,18,75.1,0,0,3,0
u_008532,FR,premium_individual,271,15,86.0,0,1,5,0
u_018096,ES,premium_individual,197,21,28.9,0,1,2,0
u_004052,ES,premium_individual,347,5,17.2,0,1,4,0
u_049554,ES,premium_individual,1340,17,23.7,0,1,13,0
u_029681,AR,premium_individual,90,16,66.6,0,0,10,0
u_027724,ES,premium_estudiante,359,20,132.3,0,1,7,0
u_043923,ES,premium_estudiante,539,15,33.3,0,1,6,0
u_037581,AR,premium_familiar,541,19,21.4,0,1,2,0
u_014951,US,premium_familiar,397,19,26.7,0,1,3,0
u_024103,MX,premium_individual,415,19,97.7,0,1,1,0
u_003898,US,premium_individual,404,18,36.9,0,0,23,1
u_016719,ES,premium_familiar,460,15,42.0,0,1,7,0
u_042775,US,premium_individual,331,14,16.3,0,1,4,0
u_041354,FR,premium_familiar,109,14,22.8,0,1,5,0
u_038937,FR,premium_individual,678,15,46.1,0,1,2,0
u_041720,MX,premium_individual,1039,17,34.9,0,1,7,0
u_047739,US,premium_individual,435,20,78.1,0,1,2,0
u_018717,ES,premium_individual,257,21,25.6,0,0,3,0
u_046380,ES,premium_individual,359,18,31.4,0,0,8,0
u_047974,CO,premium_estudiante,766,20,49.0,1,0,5,1
u_045782,ES,premium_individual,1265,3,34.7,0,1,7,0
u_021887,US,premium_individual,497,14,20.3,0,1,14,0
u_037932,MX,premium_individual,330,17,20.7,0,1,3,0
u_017118,ES,premium_familiar,589,17,76.6,0,0,3,0
u_041376,AR,premium_familiar,1743,16,58.1,1,0,4,0
u_009426,MX,premium_estudiante,81,1,30.8,0,1,10,1
u_024107,CL,premium_familiar,183,20,52.9,0,1,9,0
u_040303,ES,premium_individual,390,22,80.6,0,1,2,0
u_033842,ES,premium_individual,209,20,41.7,0,1,1,0
u_023089,IT,premium_individual,737,16,49.3,0,1,13,0
u_020839,ES,premium_individual,531,16,25.5,0,1,6,0
u_014713,CO,premium_individual,669,18,26.5,0,1,7,0
u_026649,US,premium_individual,700,17,44.1,0,1,3,0
u_049916,CO,premium_individual,380,20,21.9,2,1,10,1
u_019221,AR,premium_individual,1112,16,16.1,0,1,13,0
u_045102,ES,premium_familiar,747,5,18.5,0,0,3,0
u_022975,US,premium_familiar,754,18,38.0,0,1,5,0
u_033606,ES,premium_familiar,338,22,59.9,0,1,3,0
u_048754,ES,premium_individual,400,13,26.1,0,1,9,0
u_035621,US,premium_individual,249,4,30.2,0,0,6,0
u_010471,US,premium_individual,1120,5,43.0,1,1,5,0
u_007531,ES,premium_estudiante,157,17,30.4,2,1,3,0
u_031785,US,premium_individual,614,5,34.6,1,1,10,0
u_021914,MX,premium_individual,527,17,169.8,0,1,21,0
u_038433,FR,premium_individual,401,17,26.8,0,1,7,0
u_037521,MX,premium_individual,612,17,34.2,0,1,3,0
u_023746,DE,premium_individual,1009,15,30.6,0,1,14,0
u_010568,ES,premium_individual,975,15,71.8,1,1,7,0
u_049524,AR,premium_individual,1145,17,15.6,0,1,3,0
u_003664,ES,premium_individual,440,17,83.4,0,1,2,0
u_042612,DE,premium_individual,18,18,101.6,0,1,4,0
u_005624,AR,premium_individual,287,14,50.5,0,1,2,0
u_015885,US,premium_individual,108,17,37.8,0,1,13,0
u_022729,US,premium_individual,93,1,20.6,0,1,4,0
u_002949,ES,premium_individual,742,4,37.9,0,1,12,0
u_020767,AR,premium_individual,974,18,37.8,0,1,4,0
u_043222,ES,premium_estudiante,190,16,200.1,0,0,2,0
u_013091,ES,premium_individual,422,21,19.6,0,1,10,0
u_007890,CL,premium_individual,1318,20,11.9,0,1,4,0
u_005731,ES,premium_individual,986,17,49.1,0,1,3,0
u_006692,US,premium_estudiante,1219,15,34.0,0,1,7,0
u_049777,ES,premium_individual,256,19,22.3,0,1,3,0
u_046628,ES,premium_individual,833,4,39.4,0,1,13,0
u_000520,CO,premium_familiar,397,18,23.8,0,1,6,0
u_012133,CL,premium_individual,454,21,92.7,0,1,18,0
u_004592,MX,premium_familiar,541,18,30.0,0,1,4,0
u_045994,IT,premium_familiar,141,18,29.9,0,1,4,0
u_009215,BR,premium_familiar,623,13,26.8,0,1,2,0
u_001221,US,premium_individual,450,14,69.9,0,0,11,0
u_012058,MX,premium_familiar,558,15,20.6,0,1,4,0
u_049980,BR,premium_individual,190,18,38.0,0,0,7,0
u_014098,US,premium_familiar,565,19,44.9,0,0,2,0
u_017660,IT,premium_individual,723,18,74.1,0,1,2,0
u_018906,ES,premium_individual,446,21,26.6,0,0,9,0
u_010090,ES,premium_individual,110,18,50.3,1,0,2,0
u_030628,MX,premium_individual,400,19,100.6,0,1,6,0
u_007018,MX,premium_estudiante,955,18,33.8,0,0,2,0
u_048927,ES,premium_familiar,214,2,34.8,0,1,8,0
u_025579,ES,premium_individual,872,17,91.2,0,1,8,0
u_001735,MX,premium_individual,238,14,42.8,0,1,4,0
u_012191,IT,premium_individual,77,21,25.2,1,1,6,0
u_009838,CO,premium_estudiante,318,13,22.9,0,1,3,0
u_011656,AR,premium_individual,773,16,45.2,1,1,2,0
u_012409,FR,premium_individual,683,21,16.3,0,1,8,0
u_046128,MX,premium_individual,1014,16,20.7,0,1,5,0
u_024427,ES,premium_individual,685,22,55.7,0,1,3,0
u_000598,US,premium_individual,907,3,40.0,0,1,12,0
u_036713,CL,premium_individual,450,17,89.8,0,1,5,0
u_034420,AR,premium_individual,602,14,52.6,0,1,17,0
u_020945,MX,premium_individual,400,20,102.5,0,1,3,0
u_046560,ES,premium_individual,446,2,24.9,0,1,10,0
u_026467,MX,premium_individual,344,17,58.1,0,0,10,0
u_011994,CL,premium_familiar,988,16,20.1,0,1,12,0
u_011030,CO,premium_familiar,758,16,81.4,0,1,2,0
u_025564,US,premium_individual,372,19,33.9,1,1,2,0
u_033232,ES,premium_individual,381,20,28.9,0,1,2,0
u_011819,ES,premium_individual,205,19,46.9,0,1,3,0
u_048674,ES,premium_individual,330,18,49.9,0,1,9,0
u_032435,CL,premium_individual,781,21,73.8,0,1,3,0
u_026816,MX,premium_familiar,764,4,18.6,0,1,7,0
u_013687,MX,premium_individual,480,18,16.0,0,1,2,0
u_041194,ES,premium_individual,122,22,37.4,0,1,5,0
u_024556,FR,premium_familiar,210,16,44.7,0,1,14,0
u_005844,ES,premium_individual,289,4,17.8,0,1,7,0
u_011034,CL,premium_individual,304,19,68.5,0,1,2,0
u_045829,MX,premium_familiar,605,20,56.1,0,0,4,0
u_004840,US,premium_individual,1712,22,32.5,0,1,2,0
u_002591,AR,premium_individual,605,16,11.9,0,0,7,0
u_016495,ES,premium_estudiante,1198,19,19.3,0,1,6,0
u_019007,CO,premium_familiar,379,21,44.9,0,1,4,0
u_038890,ES,premium_individual,732,14,18.7,0,1,8,0
u_010648,AR,premium_familiar,203,5,92.7,0,1,8,0
u_020607,MX,premium_familiar,726,18,48.8,0,1,3,0
u_026812,FR,premium_individual,1162,19,53.6,0,0,7,0
u_029765,ES,premium_individual,462,18,61.9,0,1,2,0
u_036636,AR,premium_individual,906,16,51.4,0,1,19,0
u_018938,ES,premium_individual,454,17,19.3,0,1,7,0
u_013568,ES,premium_individual,137,3,23.9,0,0,11,0
u_031035,CO,premium_individual,622,20,71.6,0,1,3,0
u_004614,BR,premium_individual,304,15,36.8,0,1,14,0
u_007398,ES,premium_individual,201,19,43.1,0,1,10,0
u_002766,ES,premium_individual,276,17,35.4,0,0,18,1
u_047446,FR,premium_familiar,187,22,31.7,0,1,2,0
u_045578,CL,premium_estudiante,380,9,41.2,0,1,18,0
u_015685,AR,premium_individual,630,15,27.3,0,1,5,0
u_014683,FR,premium_individual,608,18,33.4,0,1,5,0
u_016393,CL,premium_individual,864,15,68.5,0,1,3,0
u_035504,FR,premium_familiar,226,17,24.8,0,1,3,0
u_038397,ES,premium_familiar,342,18,59.4,1,1,7,0
u_049462,US,premium_familiar,898,14,32.5,1,1,4,0
u_044390,MX,premium_familiar,318,17,76.5,0,1,5,0
u_011073,ES,premium_individual,469,5,30.5,0,1,16,0
u_030776,AR,premium_individual,782,14,21.8,0,1,4,0
u_022754,ES,premium_familiar,84,16,59.6,0,1,5,0
u_028198,CO,premium_individual,592,4,22.2,0,1,4,0
u_019826,ES,premium_familiar,310,12,33.0,0,1,4,0
u_041390,BR,premium_individual,1117,15,22.8,0,1,2,0
u_020590,ES,premium_individual,315,17,96.8,0,1,3,0
u_045680,MX,premium_familiar,300,2,20.6,0,1,5,1
u_017510,ES,premium_individual,299,17,10.9,0,1,7,0
u_014136,AR,premium_estudiante,1146,18,25.1,0,1,2,0
u_034703,ES,premium_individual,433,17,18.9,0,1,4,0
u_031691,DE,premium_individual,135,16,29.9,0,1,3,0
u_013237,ES,premium_familiar,2319,5,14.8,0,1,4,0
u_011179,CO,premium_individual,312,20,29.2,0,1,3,0
u_005805,CL,premium_individual,539,14,59.8,0,1,3,0
u_029176,CO,premium_individual,495,15,26.5,0,1,9,0
u_011580,AR,premium_individual,1021,17,26.1,0,1,6,0
u_034029,MX,premium_individual,283,22,252.8,0,0,3,0
u_024217,MX,premium_individual,140,15,46.7,0,1,2,0
u_045370,CL,premium_individual,32,16,118.8,0,0,21,0
u_008263,BR,premium_individual,548,17,48.3,0,1,3,0
u_028368,ES,premium_familiar,798,19,22.0,0,1,8,0
u_045403,MX,premium_familiar,362,15,55.2,0,1,3,0
u_049609,ES,premium_individual,347,22,27.9,0,1,1,0
u_024874,AR,premium_estudiante,217,14,18.7,0,1,11,0
u_037717,ES,premium_individual,711,19,32.4,0,1,3,0
u_044774,ES,premium_individual,300,18,29.0,0,1,2,0
u_038027,IT,premium_estudiante,517,13,51.2,1,0,5,0
u_009968,DE,premium_individual,380,18,45.3,0,1,23,0
u_013050,ES,premium_estudiante,294,19,20.9,0,1,1,0
u_023165,CL,premium_familiar,137,16,27.9,0,1,4,0
u_007862,DE,premium_individual,301,18,52.7,0,1,5,0
u_022626,AR,premium_individual,71,19,24.1,0,1,7,0
u_000562,ES,premium_individual,776,20,64.1,0,1,1,0
u_001649,ES,premium_individual,892,21,27.6,0,1,4,0
u_025581,MX,premium_individual,98,20,97.4,0,1,2,0
u_017859,MX,premium_individual,832,18,43.5,0,1,9,0
u_026395,CL,premium_individual,209,18,72.0,0,1,4,0
u_001893,AR,premium_familiar,606,13,70.1,0,1,5,0
u_024111,ES,premium_familiar,543,3,13.6,0,0,13,1
u_009118,ES,premium_individual,377,15,32.0,0,1,4,0
u_011136,ES,premium_familiar,1176,18,45.2,0,1,6,0
u_038644,ES,premium_individual,345,0,29.0,0,1,8,0
u_037252,BR,premium_individual,348,5,30.8,0,1,6,0
u_037335,ES,premium_individual,746,18,89.5,0,1,3,0
u_001363,US,premium_individual,362,17,33.7,0,1,2,0
u_019660,ES,premium_individual,473,19,37.5,0,1,4,0
u_032885,ES,premium_familiar,93,17,55.1,1,1,2,0
u_026841,IT,premium_individual,175,2,64.7,0,1,9,1
u_034390,FR,premium_individual,275,15,67.0,0,1,8,0
u_009361,MX,premium_individual,876,19,79.4,0,1,3,0
u_037895,FR,premium_estudiante,92,16,66.3,0,1,14,0
u_000619,US,premium_individual,555,17,42.2,0,1,4,0
u_040428,ES,premium_estudiante,696,13,26.3,0,1,24,0
u_032685,AR,premium_individual,393,18,22.5,0,1,9,0
u_010068,ES,premium_estudiante,275,15,51.1,0,1,13,0
u_038975,AR,premium_estudiante,779,19,39.7,0,0,10,0
u_003778,IT,premium_estudiante,399,16,54.7,0,1,14,0
u_049141,AR,premium_individual,1210,22,11.3,0,1,1,0
u_042987,ES,premium_individual,974,17,34.9,0,1,4,0
u_006049,FR,premium_familiar,376,16,78.8,0,1,4,0
u_046546,FR,premium_familiar,1091,15,32.3,0,1,4,0
u_034442,ES,premium_individual,591,20,80.3,0,1,5,0
u_009581,ES,premium_individual,952,17,58.1,0,1,5,0
u_042669,ES,premium_individual,542,14,31.4,0,1,11,0
u_049706,ES,premium_individual,853,21,56.8,0,1,4,0
u_007927,AR,premium_individual,270,19,37.1,0,1,5,0
u_022293,IT,premium_individual,109,20,111.1,0,1,7,0
u_041590,ES,premium_individual,641,15,25.8,3,1,12,1
u_004304,AR,premium_estudiante,181,20,23.0,0,1,1,0
u_020214,ES,premium_familiar,1186,17,40.9,0,1,10,0
u_028595,AR,premium_individual,294,13,44.6,0,1,14,0
u_046807,AR,premium_individual,219,4,8.4,0,1,3,0
u_027080,ES,premium_familiar,36,16,31.6,2,0,10,1
u_047174,IT,premium_individual,512,15,46.5,0,0,7,0
u_046103,ES,premium_individual,1244,20,61.8,0,1,2,0
u_042452,CO,premium_individual,539,21,50.6,0,1,3,0
u_032013,ES,premium_individual,737,0,8.5,0,1,7,1
u_029922,ES,premium_individual,512,19,33.9,0,1,7,0
u_030872,IT,premium_individual,1182,19,62.9,0,0,3,0
u_006447,BR,premium_familiar,893,14,36.9,0,1,21,0
u_038405,MX,premium_individual,183,19,49.3,0,1,8,0
u_025309,ES,premium_familiar,608,16,39.8,0,1,2,0
u_012982,US,premium_individual,761,12,18.2,0,1,2,0
u_024425,CO,premium_estudiante,607,13,75.6,0,1,9,0
u_046196,CL,premium_individual,200,14,34.4,0,0,4,0
u_032904,ES,premium_individual,335,18,39.1,0,0,3,0
u_012722,ES,premium_individual,666,13,77.4,1,1,5,0
u_048818,ES,premium_individual,339,17,36.3,0,0,3,0
u_019078,MX,premium_familiar,286,19,103.2,0,1,4,0
u_043700,ES,premium_individual,602,19,34.9,0,1,24,0
u_006290,AR,premium_estudiante,123,17,40.3,0,0,6,0
u_027575,IT,premium_individual,1727,17,36.7,0,0,5,0
u_032402,ES,premium_individual,542,25,64.7,0,1,10,0
u_033898,US,premium_individual,219,19,17.0,0,1,13,0
u_011331,ES,premium_individual,202,5,19.6,0,1,4,0
u_036974,US,premium_individual,1131,17,67.6,0,1,8,0
u_020124,ES,premium_individual,113,17,18.4,0,1,5,0
u_006811,CL,premium_familiar,2971,15,56.2,0,1,8,0
u_017910,DE,premium_familiar,1376,21,50.6,0,1,6,0
u_006943,MX,premium_estudiante,257,19,45.1,3,1,12,1
u_015828,ES,premium_individual,1230,16,71.1,0,1,10,0
u_011703,FR,premium_individual,389,18,98.3,0,1,6,0
u_035313,US,premium_familiar,1258,21,40.2,2,1,6,0
u_014407,US,premium_estudiante,236,13,35.6,0,1,12,0
u_028977,ES,premium_individual,49,12,24.1,0,0,4,0
u_039016,CL,premium_familiar,870,17,114.1,0,0,2,0
u_008494,ES,premium_estudiante,529,3,46.7,0,0,7,0
u_037610,MX,premium_individual,76,17,19.3,1,1,15,0
u_049344,MX,premium_individual,584,1,8.3,0,1,7,1
u_017576,FR,premium_individual,197,19,29.1,0,1,6,0
u_019569,AR,premium_individual,200,20,25.9,0,1,5,0
u_000048,AR,premium_individual,361,16,45.1,0,1,8,0
u_011259,MX,premium_familiar,135,20,15.5,2,1,10,1
u_002261,US,premium_familiar,604,14,39.3,0,1,2,0
u_021698,ES,premium_individual,600,2,18.5,0,1,9,1
u_037984,ES,premium_individual,281,1,42.3,1,1,11,1
u_023275,IT,premium_familiar,605,16,38.0,0,1,3,0
u_004984,CO,premium_individual,1225,20,27.7,0,1,7,0
u_039228,BR,premium_familiar,267,21,46.3,0,1,8,0
u_005588,ES,premium_estudiante,99,5,44.6,3,1,16,1
u_023735,ES,premium_familiar,278,20,56.0,0,1,6,0
u_017477,ES,premium_individual,665,19,28.6,0,1,7,0
u_012061,CO,premium_individual,518,16,44.3,0,1,6,0
u_044392,ES,premium_familiar,1370,16,43.4,0,1,2,0
u_037128,MX,premium_familiar,1212,13,18.3,0,1,10,0
u_048546,IT,premium_individual,449,15,43.1,0,1,13,0
u_006152,IT,premium_individual,284,16,113.6,1,0,8,0
u_046352,FR,premium_individual,143,15,17.8,0,1,2,0
u_031813,IT,premium_individual,629,22,41.9,0,1,3,0
u_002126,ES,premium_individual,1178,15,18.8,0,1,7,0
u_030530,ES,premium_individual,678,17,40.8,2,1,5,1
u_033378,ES,premium_individual,782,15,46.5,0,1,7,0
u_039538,US,premium_individual,252,17,40.7,0,1,2,0
u_044048,AR,premium_familiar,165,4,32.2,0,1,9,1
u_009971,US,premium_individual,518,15,52.5,0,1,3,0
u_010169,CO,premium_individual,1030,16,83.8,0,1,18,0
u_026581,IT,premium_familiar,782,19,42.0,0,1,3,0
u_000267,DE,premium_individual,345,14,83.3,0,1,12,0
u_020101,ES,premium_individual,1080,19,58.2,0,1,8,0
u_039944,ES,premium_familiar,181,17,86.2,0,1,2,0
u_021279,US,premium_individual,270,0,15.9,0,1,10,0
u_013337,DE,premium_individual,777,21,42.5,0,0,4,0
u_026215,MX,premium_familiar,266,18,46.4,0,1,14,0
u_005813,AR,premium_individual,557,18,18.3,0,1,3,0
u_015515,AR,premium_individual,434,4,32.4,0,1,16,0
u_028318,MX,premium_estudiante,137,16,20.8,1,1,4,0
u_015543,IT,premium_individual,333,18,131.8,0,1,10,0
u_009786,CO,premium_individual,419,21,31.9,1,1,2,0
u_029823,US,premium_individual,662,16,38.9,0,1,3,0
u_039363,ES,premium_individual,642,1,10.6,0,1,8,1
u_034518,ES,premium_individual,262,17,53.5,1,1,8,0
u_018939,FR,premium_individual,186,1,17.4,0,1,15,1
u_031272,CL,premium_familiar,259,18,27.1,0,1,10,0
u_028222,DE,premium_individual,212,18,42.6,0,0,13,0
u_035296,AR,premium_familiar,636,22,22.0,0,1,2,0
u_037260,ES,premium_individual,668,18,30.6,1,1,10,0
u_042147,ES,premium_individual,215,5,19.6,0,0,5,0
u_021143,CO,premium_individual,146,2,11.4,0,1,12,1
u_047682,CL,premium_familiar,652,16,50.5,0,1,2,0
u_010316,DE,premium_familiar,1379,16,35.4,3,1,4,1
u_009740,AR,premium_individual,724,20,83.5,0,1,2,0
u_035979,CO,premium_individual,426,15,78.0,0,1,7,0
u_000573,IT,premium_individual,273,3,18.7,0,1,9,0
u_031743,ES,premium_estudiante,238,16,14.4,0,1,9,0
u_038450,ES,premium_familiar,1501,21,89.5,0,1,16,0
u_008725,AR,premium_individual,204,21,38.1,0,1,6,0
u_019015,US,premium_individual,154,0,33.2,1,1,4,1
u_013818,ES,premium_individual,6,16,50.1,0,1,2,0
u_016185,MX,premium_individual,526,18,42.5,0,1,11,0
u_025515,FR,premium_individual,140,16,42.6,0,1,5,0
u_003121,AR,premium_estudiante,1067,15,100.3,0,1,4,0
u_025569,BR,premium_individual,193,19,34.3,0,1,14,0
u_008531,ES,premium_individual,58,20,122.5,0,0,19,0
u_007564,ES,premium_individual,395,15,82.0,0,1,9,0
u_045420,ES,premium_individual,99,19,44.5,0,1,10,0
u_015920,ES,premium_individual,487,12,42.7,0,1,7,0
u_017917,ES,premium_individual,784,23,53.6,0,1,5,0
u_038113,CL,premium_individual,1169,21,35.7,0,1,14,0
u_018871,CL,premium_individual,717,23,45.0,0,1,22,0
u_044917,AR,premium_individual,921,16,47.8,0,1,10,0
u_035570,DE,premium_estudiante,21,16,31.7,0,1,6,0
u_022792,BR,premium_individual,1009,21,13.3,0,1,2,0
u_011520,ES,premium_individual,410,4,66.0,0,1,7,0
u_015736,CL,premium_individual,189,20,46.1,0,1,4,0
u_008288,MX,premium_individual,1010,18,56.0,0,1,5,0
u_035940,FR,premium_individual,334,16,72.2,0,1,3,0
u_030804,MX,premium_individual,867,23,143.5,0,1,7,0
u_049079,AR,premium_estudiante,469,19,39.6,0,1,6,0
u_026598,MX,premium_individual,244,19,29.2,0,1,10,0
u_005613,MX,premium_individual,325,5,40.0,0,1,12,0
u_000659,ES,premium_individual,166,18,61.3,0,1,11,0
u_017909,ES,premium_estudiante,198,18,73.0,0,0,4,0
u_025295,MX,premium_individual,458,19,35.4,2,1,2,1
u_014864,ES,premium_estudiante,592,18,43.4,0,0,2,0
u_047129,US,premium_individual,804,18,11.7,0,1,5,0
u_037409,ES,premium_individual,50,17,47.5,0,1,8,0
u_000212,ES,premium_individual,900,19,46.6,0,1,4,0
u_003404,ES,premium_estudiante,199,19,58.1,0,0,2,0
u_044020,US,premium_individual,643,17,31.5,0,1,3,0
u_046849,AR,premium_individual,372,14,33.7,0,1,8,0
u_027536,ES,premium_individual,400,17,70.1,0,1,6,0
u_027079,US,premium_familiar,229,19,53.9,0,0,6,0
u_038246,AR,premium_individual,1732,16,48.6,0,1,3,0
u_014927,US,premium_individual,667,10,32.9,0,0,3,0
u_045201,IT,premium_individual,241,16,18.4,0,1,3,0
u_006315,US,premium_estudiante,1519,17,56.0,0,1,10,0
u_027781,ES,premium_individual,694,18,21.1,1,1,13,0
